Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Vegetation_Type,Soil_Type_Enc,Wilderness_Area_Enc,Vegetation_Type_Enc
2416,125,15,255,60,731,244,228,109,1345,67.17,213.42,547.56,9.05,Type_6,29,3,2
2411,126,17,234,67,702,246,226,103,1364,69.81,373.57,463.84,14.93,Type_6,29,3,2
2401,131,18,212,57,674,246,228,104,1383,80.18,343.88,817.63,12.71,Type_6,29,3,2
2368,121,20,124,32,537,250,219,89,1415,42.93,426.99,1183.02,31.15,Type_6,29,3,2
2327,347,8,67,1,300,204,227,161,1282,81.09,375.41,303.3,53.39,Type_6,18,3,2
2351,246,21,30,3,1165,171,251,213,872,80.55,315.57,364.08,34.13,Type_6,18,3,2
2433,225,24,60,22,1379,181,254,201,691,60.05,266.52,281.16,36.14,Type_6,18,3,2
2544,288,13,313,117,1165,183,239,195,577,88.89,403.37,462.46,64.1,Type_6,28,3,2
2552,292,14,342,125,1136,181,237,196,573,35.84,151.31,843.48,8.94,Type_6,28,3,2
2559,309,10,371,128,1106,193,234,180,571,48.18,306.05,644.33,45.07,Type_6,28,3,2
2455,34,3,503,99,721,219,232,149,1154,62.96,401.43,351.92,19.61,Type_6,28,3,2
2457,198,2,474,101,750,218,240,158,1168,65.45,399.86,1192.42,9.28,Type_6,28,3,2
2384,126,14,150,43,631,243,229,112,1401,69.16,195.77,519.82,21.69,Type_6,29,3,2
2370,128,20,108,29,577,248,224,94,1442,45.34,339.12,1133.96,46.42,Type_6,29,3,2
2352,121,18,85,16,525,248,222,94,1425,51.87,154.31,523.43,44.09,Type_6,29,3,2
2321,319,29,30,15,738,133,199,199,779,72.82,308.6,554.19,59.73,Type_6,18,3,2
2385,8,12,175,80,953,206,216,147,751,42.45,237.38,364.59,57.47,Type_6,18,3,2
2413,2,21,30,11,1294,185,194,141,768,64.13,441.79,775.37,14.3,Type_6,18,3,2
2485,252,26,162,58,1318,152,247,225,646,82.06,407.14,237.53,58.89,Type_6,18,3,2
2538,261,17,277,111,1201,177,247,207,612,55.93,369.98,170.08,42.67,Type_6,28,3,2
2546,269,14,306,119,1172,182,244,201,607,88.0,430.12,1008.84,42.82,Type_6,28,3,2
2480,13,9,469,82,541,212,222,148,1053,87.1,369.84,158.18,45.07,Type_6,28,3,2
2456,111,4,466,100,742,227,235,143,1142,49.18,370.93,498.23,51.29,Type_6,28,3,2
2339,83,4,30,6,443,225,233,143,1409,82.09,155.5,651.82,44.61,Type_6,29,3,2
2336,1,9,42,8,335,207,223,153,1359,51.01,155.83,646.17,22.56,Type_6,18,3,2
2362,81,21,95,41,446,243,197,73,484,48.69,312.84,161.0,33.34,Type_6,18,3,2
2390,0,12,201,83,942,203,218,152,721,59.12,295.52,932.86,15.87,Type_6,18,3,2
2388,19,21,108,52,1020,199,189,120,750,76.67,332.23,246.92,22.2,Type_6,18,3,2
2429,8,22,30,16,1273,189,190,133,792,52.94,198.06,124.4,32.8,Type_6,18,3,2
2481,50,13,531,89,589,225,212,119,1048,52.57,239.8,1039.36,35.94,Type_6,28,3,2
2452,99,10,430,96,765,236,227,121,1132,52.04,213.31,927.06,44.11,Type_6,27,3,2
2439,128,8,371,83,824,234,235,132,1165,61.56,317.49,315.11,30.56,Type_6,27,3,2
2422,110,15,256,66,800,244,222,103,1237,78.53,273.09,737.98,57.2,Type_6,27,3,2
2398,77,12,150,42,684,235,217,112,1316,51.71,426.09,930.68,44.76,Type_6,27,3,2
2373,108,20,85,29,598,249,214,84,1379,61.46,414.02,373.97,10.44,Type_6,29,3,2
2337,13,4,134,5,242,215,231,152,1357,46.65,247.66,340.39,49.02,Type_6,18,3,2
2365,78,23,90,44,426,242,191,66,499,64.63,391.49,584.69,63.63,Type_6,18,3,2
2345,307,31,67,36,711,120,204,216,721,31.76,207.03,897.98,8.01,Type_6,18,3,2
2378,321,20,127,71,792,164,216,190,700,67.09,292.65,373.83,34.74,Type_6,18,3,2
2396,3,17,216,73,942,195,206,146,696,60.57,170.71,277.05,11.62,Type_6,18,3,2
2401,353,19,170,65,966,185,205,155,706,62.74,360.38,513.5,45.88,Type_6,18,3,2
2369,17,28,30,14,1092,185,169,108,793,51.57,305.51,678.13,59.03,Type_6,18,3,2
2403,248,32,67,24,1189,139,244,231,872,34.89,298.91,198.16,60.28,Type_6,18,3,2
2440,356,15,42,16,1252,195,212,154,816,41.6,240.13,724.64,41.42,Type_6,18,3,2
2491,45,11,516,81,524,223,216,126,997,58.0,410.95,1112.02,39.77,Type_6,28,3,2
2484,82,9,553,86,582,233,225,124,1020,33.16,263.01,903.71,60.65,Type_6,28,3,2
2419,120,14,247,63,794,243,227,110,1214,32.25,414.19,607.87,60.0,Type_6,27,3,2
2409,103,9,190,53,735,236,228,122,1253,73.03,368.63,372.93,22.37,Type_6,27,3,2
2402,96,11,162,46,706,238,224,115,1273,62.29,181.25,915.96,5.83,Type_6,27,3,2
2397,102,12,134,41,677,240,224,111,1294,60.52,399.46,1124.29,31.35,Type_6,29,3,2
2378,108,20,85,22,618,250,213,82,1337,44.59,354.65,265.97,56.68,Type_6,29,3,2
2328,313,30,42,19,644,127,201,207,713,69.06,379.87,1146.15,59.35,Type_6,18,3,2
2398,333,15,192,94,836,185,220,173,663,79.47,322.53,618.42,57.19,Type_6,18,3,2
2403,341,14,234,99,882,191,219,167,660,55.06,228.24,1048.6,39.01,Type_6,18,3,2
2406,17,28,95,56,1015,186,171,110,725,34.39,423.71,155.23,34.27,Type_6,18,3,2
2495,359,15,492,76,430,197,212,151,940,88.8,259.97,298.16,25.98,Type_6,28,3,2
2485,89,12,558,75,547,237,221,113,981,65.78,368.66,1177.73,42.52,Type_6,28,3,2
2480,96,11,571,124,607,238,224,115,1006,72.58,278.15,284.89,6.39,Type_6,28,3,2
2394,125,16,124,38,671,246,226,104,1273,30.44,157.45,583.25,54.46,Type_6,29,3,2
2342,314,32,67,26,631,119,196,208,685,57.49,227.01,242.57,32.44,Type_6,18,3,2
2395,325,20,170,86,769,166,214,185,641,86.7,156.3,1005.07,49.82,Type_6,18,3,2
2420,12,28,124,65,990,180,172,117,698,70.42,231.89,692.18,6.07,Type_6,18,3,2
2416,18,30,108,61,1008,182,163,103,711,33.89,284.73,1177.19,28.63,Type_6,18,3,2
2432,357,20,234,89,886,184,199,149,618,51.41,335.4,953.97,43.46,Type_6,18,3,2
2436,9,29,150,81,966,175,170,120,671,39.86,165.83,171.55,26.4,Type_6,18,3,2
2434,340,20,319,98,819,174,207,170,573,88.07,203.86,842.66,15.67,Type_6,18,3,2
2454,350,26,190,99,924,165,188,154,631,83.39,421.47,380.46,11.66,Type_6,18,3,2
2439,33,25,90,64,999,206,176,94,691,66.03,243.8,380.72,61.33,Type_6,18,3,2
2447,53,23,95,57,977,226,185,82,666,63.9,259.6,867.57,36.15,Type_6,18,3,2
2414,274,25,30,16,1084,146,237,226,764,35.29,167.82,188.14,29.8,Type_6,18,3,2
2431,269,26,60,33,1106,143,239,229,785,54.82,399.02,779.74,25.87,Type_6,18,3,2
2379,267,24,42,8,589,153,241,224,577,56.44,186.97,1039.49,46.34,Type_6,18,3,2
2400,32,31,85,53,408,196,157,78,658,60.73,164.37,646.79,8.39,Type_6,18,3,2
2379,17,32,30,20,495,177,156,99,600,86.44,389.96,121.31,31.85,Type_6,18,3,2
2473,2,20,285,45,799,187,197,143,513,32.87,268.34,614.56,47.99,Type_6,18,3,2
2486,31,15,175,58,872,215,206,124,566,51.13,197.85,1087.71,30.28,Type_6,18,3,2
2410,45,10,0,0,1022,223,219,130,700,81.39,202.83,920.92,5.1,Type_6,18,3,2
2414,30,25,108,67,400,204,178,99,636,60.31,395.23,130.17,6.94,Type_6,28,3,2
2441,312,20,180,63,655,161,220,198,459,89.3,367.86,348.91,59.21,Type_6,18,3,2
2406,41,21,67,31,470,217,190,99,553,65.45,352.55,162.82,18.07,Type_6,18,3,2
2449,300,20,180,71,626,160,227,206,430,73.29,318.18,274.8,36.52,Type_6,18,3,2
2496,327,22,360,118,700,162,210,185,430,86.48,256.63,735.01,16.43,Type_6,18,3,2
2415,51,18,85,38,457,226,198,100,531,65.72,191.59,351.04,50.77,Type_6,18,3,2
2452,284,20,180,74,598,162,236,213,400,62.35,335.23,242.77,60.27,Type_6,18,3,2
2432,260,19,120,54,552,170,247,213,390,84.4,443.98,390.28,56.55,Type_6,18,3,2
2397,17,8,0,0,474,214,223,146,426,34.23,344.55,287.18,45.15,Type_6,18,3,2
2489,257,23,255,74,577,160,246,220,330,86.04,325.11,324.42,48.57,Type_6,18,3,2
2436,275,19,124,21,474,164,240,214,295,53.02,394.38,776.17,19.71,Type_6,18,3,2
2515,269,18,283,82,553,170,244,211,256,43.06,408.44,668.73,29.9,Type_6,18,3,2
2526,279,19,309,93,573,166,239,212,268,87.96,387.9,983.03,47.27,Type_6,28,3,2
2707,109,9,408,-20,698,236,230,124,240,82.2,167.74,471.71,33.34,Type_6,17,1,2
2690,124,11,417,-31,685,238,232,124,153,51.3,314.21,974.52,27.14,Type_6,17,1,2
2733,68,12,313,-2,781,232,216,114,365,58.04,359.76,943.14,5.03,Type_6,18,1,2
2727,58,12,323,-5,779,228,214,117,335,47.13,281.73,840.4,33.33,Type_6,18,1,2
2709,64,14,351,-14,752,232,210,107,247,87.7,369.39,798.92,20.94,Type_6,18,1,2
2535,194,4,0,0,95,219,243,160,1452,55.63,290.53,646.35,50.08,Type_6,27,1,2
2564,28,16,67,11,379,212,205,125,1155,82.03,263.53,727.35,18.76,Type_6,18,1,2
2555,24,13,42,7,306,213,211,133,1265,70.38,216.98,1154.35,47.84,Type_6,19,1,2
2535,342,1,30,1,108,217,237,157,1461,32.82,355.86,106.24,58.64,Type_6,27,1,2
2544,38,15,60,0,201,218,205,118,1387,79.16,411.25,475.35,15.3,Type_6,19,1,2
2536,33,5,42,1,127,219,229,147,1471,51.59,247.93,210.5,55.75,Type_6,27,1,2
2586,11,18,134,33,430,198,200,136,1154,80.55,284.07,875.63,17.09,Type_6,18,1,2
2551,35,18,90,3,216,215,198,113,1398,51.73,423.15,929.45,31.94,Type_6,18,1,2
2560,33,20,120,12,234,212,191,107,1410,76.27,365.65,230.54,55.23,Type_6,18,1,2
2583,26,22,150,35,300,203,186,111,1369,64.78,442.3,513.12,63.98,Type_6,18,1,2
2609,14,21,201,61,417,196,192,127,1276,45.03,401.98,689.81,34.27,Type_6,18,1,2
2594,25,23,180,46,319,201,184,110,1382,78.35,176.2,1119.6,62.61,Type_6,18,1,2
2555,60,19,67,18,247,231,197,91,1557,63.04,302.66,600.5,52.2,Type_6,18,1,2
2623,21,23,240,75,382,198,185,115,1384,80.17,267.65,476.27,10.67,Type_6,18,1,2
2543,65,15,30,7,270,233,209,105,1624,45.9,366.96,1129.53,63.73,Type_6,18,1,2
2503,49,5,30,-2,242,222,228,141,1518,51.9,224.29,1098.83,40.85,Type_6,18,1,2
2524,56,14,30,-3,379,228,209,111,1590,59.05,400.75,1051.91,63.22,Type_6,18,1,2
2511,82,7,30,-4,319,230,228,132,1539,68.89,347.36,892.16,41.29,Type_6,18,1,2
2463,117,2,0,0,42,223,237,150,1259,44.68,259.45,1173.77,42.27,Type_6,18,1,2
2562,50,21,124,34,454,225,191,91,1556,61.03,194.43,1028.9,9.69,Type_6,18,1,2
2553,44,20,120,25,459,220,192,98,1537,84.49,340.72,752.92,34.88,Type_6,18,1,2
2546,40,20,120,18,446,217,192,101,1518,78.26,417.04,619.42,36.44,Type_6,18,1,2
2467,33,8,42,5,95,219,223,140,1201,34.23,324.83,1132.48,32.79,Type_6,18,1,2
2590,65,15,256,62,570,233,208,103,1506,71.96,294.75,787.01,52.34,Type_6,27,1,2
2582,63,15,247,54,571,232,209,106,1486,72.67,397.06,121.39,48.66,Type_6,27,1,2
2558,48,13,270,30,537,224,212,120,1364,74.98,188.21,1188.75,62.59,Type_6,27,1,2
2582,66,13,301,54,624,232,214,111,1421,59.18,338.42,790.7,33.94,Type_6,27,1,2
2494,14,10,240,29,283,211,220,145,1115,40.58,304.22,187.71,15.64,Type_6,18,1,2
2584,62,11,331,56,649,230,216,118,1400,45.17,334.54,976.16,42.0,Type_6,27,1,2
2500,28,12,268,38,309,215,213,133,1087,52.99,155.08,720.6,52.56,Type_6,18,1,2
2574,37,9,360,46,618,220,219,134,1296,88.32,156.88,799.84,24.65,Type_6,27,1,2
2527,57,15,323,41,446,229,208,109,1148,81.56,192.37,137.31,51.49,Type_6,27,1,2
2506,48,13,277,69,335,224,211,118,1060,36.6,282.03,510.8,61.92,Type_6,27,1,2
2577,29,6,390,49,644,218,226,144,1273,56.04,249.91,772.38,54.64,Type_6,27,1,2
2531,56,15,351,45,467,229,206,106,1123,79.17,325.6,820.0,24.21,Type_6,27,1,2
2525,45,12,342,39,446,223,213,122,1107,84.33,383.82,923.49,20.38,Type_6,27,1,2
2579,155,9,420,51,698,231,241,142,1294,70.2,202.54,425.19,19.93,Type_6,27,1,2
2578,54,8,420,50,649,225,222,130,1231,30.02,440.52,689.26,41.46,Type_6,27,1,2
2573,54,10,420,45,624,226,218,124,1211,78.35,213.94,365.71,49.72,Type_6,27,1,2
2555,49,14,418,107,552,225,210,116,1110,66.36,337.32,842.25,21.27,Type_6,27,1,2
2579,57,7,480,127,661,225,226,136,1167,73.34,387.36,215.46,9.65,Type_6,27,1,2
2576,64,9,467,124,638,229,221,125,1146,34.68,174.36,474.87,37.31,Type_6,27,1,2
2531,247,6,30,3,1179,207,245,176,1409,37.74,157.1,951.42,20.4,Type_6,19,1,2
2545,329,6,0,0,1440,207,233,165,1293,32.36,367.57,417.59,35.4,Type_6,18,1,2
2553,138,13,30,4,1343,239,235,124,1318,69.29,448.83,168.33,53.82,Type_6,19,1,2
2536,180,4,0,0,1289,221,242,156,1348,56.56,240.65,547.98,52.54,Type_6,19,1,2
2533,79,7,30,3,1265,230,227,130,1366,86.93,413.55,773.95,59.97,Type_6,19,1,2
2528,21,7,0,0,1243,215,224,146,1387,44.76,330.92,288.13,60.28,Type_6,19,1,2
2550,167,9,0,0,1399,227,244,149,1337,81.7,275.99,887.78,20.44,Type_6,19,1,2
2534,15,7,0,0,1282,214,225,148,1405,86.53,265.3,645.28,49.58,Type_6,19,1,2
2524,141,10,30,-5,1153,236,237,131,1518,61.11,405.63,393.26,45.32,Type_6,19,1,2
2512,180,5,0,0,1123,222,243,156,1590,72.4,251.67,1080.09,38.17,Type_6,19,1,2
2447,0,4,0,0,631,213,232,156,711,62.19,400.48,324.08,38.1,Type_6,17,1,2
2523,47,21,42,15,1207,222,189,93,1689,40.54,346.18,669.35,25.24,Type_6,18,1,2
2459,319,14,30,9,690,183,226,183,644,65.83,378.2,282.54,8.49,Type_6,19,1,2
2540,38,24,85,32,1248,212,180,91,1708,54.95,405.7,863.8,42.53,Type_6,18,1,2
2452,322,16,30,4,722,178,222,184,649,48.58,284.15,162.0,18.18,Type_6,19,1,2
2559,34,23,124,51,1288,210,184,100,1727,42.64,156.14,1156.68,19.17,Type_6,18,1,2
2534,36,29,67,26,1249,204,163,78,1641,43.65,339.07,714.48,48.1,Type_6,18,1,2
2565,31,21,127,57,1301,209,190,109,1690,56.23,445.28,1028.74,42.79,Type_6,18,1,2
2538,46,25,67,31,1265,218,176,79,1604,46.07,312.69,794.85,9.04,Type_6,18,1,2
2527,49,23,42,17,1254,222,183,83,1575,66.24,348.72,1112.41,29.62,Type_6,18,1,2
2614,70,20,234,95,1399,237,196,80,1785,52.41,318.97,905.49,10.95,Type_6,27,1,2
2534,56,23,67,24,1282,228,185,79,1566,53.01,350.73,677.58,12.54,Type_6,18,1,2
2495,104,6,30,-2,1218,230,233,136,1338,80.2,248.27,812.57,59.58,Type_6,19,1,2
2465,310,20,30,11,824,161,222,199,636,66.85,219.35,638.94,32.62,Type_6,19,1,2
2628,53,7,297,109,1456,224,224,134,1788,56.8,332.95,626.37,38.25,Type_6,27,1,2
2579,42,14,170,72,1356,222,209,119,1674,50.58,323.95,561.57,32.09,Type_6,18,1,2
2541,58,22,85,31,1310,229,188,81,1558,38.29,449.02,561.92,19.49,Type_6,18,1,2
2508,342,17,162,61,726,183,213,167,499,54.22,324.42,93.89,28.22,Type_6,18,1,2
2538,46,20,95,28,1328,222,192,97,1521,34.35,412.47,181.29,8.5,Type_6,18,1,2
2454,96,7,30,1,891,232,230,131,691,81.02,195.87,438.58,6.52,Type_6,17,1,2
2513,340,16,170,58,716,184,214,169,492,42.77,349.94,421.27,36.96,Type_6,18,1,2
2516,342,17,190,70,700,183,213,167,474,70.13,229.82,1195.61,44.09,Type_6,18,1,2
2524,323,19,216,76,671,170,217,186,443,62.57,256.96,710.74,54.37,Type_6,18,1,2
2495,308,29,85,40,785,128,208,213,576,47.11,373.79,606.0,28.43,Type_6,18,1,2
2522,339,18,192,70,691,180,212,170,469,44.35,190.22,470.43,38.25,Type_6,18,1,2
2702,106,4,330,24,2270,227,234,142,1742,62.86,216.48,163.38,26.27,Type_6,15,1,2
2694,69,4,240,16,2208,224,231,143,1831,68.43,349.17,1011.73,46.69,Type_6,15,1,2
2596,37,9,255,86,1450,220,219,134,1683,35.08,167.9,95.94,49.62,Type_6,27,1,2
2579,53,20,192,69,1415,227,192,90,1595,37.16,291.66,382.66,41.13,Type_6,18,1,2
2527,336,18,192,73,684,178,213,173,467,43.47,305.03,542.54,52.38,Type_6,18,1,2
2709,33,7,481,100,2398,219,226,143,1591,89.35,354.88,238.58,45.13,Type_6,15,1,2
2577,46,22,201,67,1433,221,188,92,1559,45.16,414.41,373.5,7.95,Type_6,18,1,2
2558,34,17,180,48,1405,215,200,115,1471,79.78,201.45,514.13,19.99,Type_6,18,1,2
2544,48,13,180,34,1383,224,212,120,1383,72.24,254.04,734.18,48.35,Type_6,17,1,2
2498,61,21,60,15,1316,232,191,82,1237,86.74,441.03,902.9,38.07,Type_6,17,1,2
2540,340,19,234,86,642,177,210,169,424,69.72,234.78,843.0,29.58,Type_6,18,1,2
2704,55,4,365,26,2334,222,231,145,1710,78.64,383.56,488.2,29.79,Type_6,15,1,2
2668,72,8,30,-2,2030,230,224,127,1812,36.8,396.86,1172.73,59.94,Type_6,18,1,2
2494,58,20,42,9,1318,230,195,89,1201,73.24,226.44,475.09,51.63,Type_6,17,1,2
2532,313,20,150,78,700,162,220,196,499,85.19,286.35,888.55,37.51,Type_6,18,1,2
2560,349,19,319,108,566,183,206,159,342,33.31,209.12,549.04,39.93,Type_6,18,1,2
2715,36,8,488,37,2440,220,221,137,1590,38.89,386.22,1153.24,32.55,Type_6,15,1,2
2707,32,9,400,29,2376,218,221,139,1680,74.78,413.1,542.3,43.15,Type_6,15,1,2
2687,30,7,127,8,2179,218,226,143,1878,30.5,374.35,887.57,5.75,Type_6,19,1,2
2656,85,8,30,-2,1976,232,227,128,1831,72.86,428.98,105.63,27.48,Type_6,18,1,2
2466,141,3,0,0,865,224,238,150,702,53.66,364.57,602.78,13.16,Type_6,19,1,2
2471,316,18,30,5,816,170,222,191,646,30.08,370.71,670.3,29.89,Type_6,18,1,2
2557,338,19,242,102,616,174,209,172,408,37.21,449.07,779.98,13.76,Type_6,18,1,2
2713,22,13,408,35,2398,212,213,136,1680,80.4,314.64,166.7,27.06,Type_6,15,1,2
2699,27,11,216,21,2259,216,216,136,1890,73.49,421.85,548.62,47.18,Type_6,15,1,2
2690,24,9,134,11,2184,215,220,141,1900,83.69,423.82,452.43,34.7,Type_6,15,1,2
2666,42,13,67,7,2017,222,212,123,1862,37.05,166.43,1104.17,6.21,Type_6,18,1,2
2470,122,3,0,0,1033,225,237,147,895,42.56,223.54,443.38,59.09,Type_6,19,1,2
2479,308,24,42,12,799,148,217,206,636,30.71,226.52,1087.27,35.69,Type_6,18,1,2
2573,339,18,309,118,553,179,212,170,342,89.85,178.47,457.03,52.88,Type_6,18,1,2
2576,344,16,335,119,534,185,213,165,319,46.86,266.54,679.8,29.14,Type_6,18,1,2
2692,27,8,153,21,2190,217,222,141,1924,44.72,371.62,634.76,15.0,Type_6,15,1,2
2671,45,13,85,18,2043,223,210,119,1892,56.9,158.27,1012.01,34.91,Type_6,18,1,2
2657,70,11,42,3,2014,232,218,117,1890,49.23,316.42,235.72,49.74,Type_6,18,1,2
2481,74,14,42,6,1075,236,212,104,947,56.28,410.76,458.39,34.18,Type_6,19,1,2
2475,72,11,30,0,1048,233,218,116,918,81.66,351.46,496.63,21.88,Type_6,19,1,2
2488,309,28,67,22,782,133,209,211,626,63.95,179.68,182.74,31.68,Type_6,18,1,2
2539,315,24,150,81,684,149,212,200,513,39.43,349.22,802.06,5.56,Type_6,18,1,2
2585,342,10,350,130,511,200,226,164,300,71.44,333.49,703.22,40.88,Type_6,27,1,2
2720,23,12,376,42,2402,213,214,136,1742,32.63,359.14,186.45,58.23,Type_6,15,1,2
2691,27,8,153,20,2163,217,222,141,1939,49.6,375.32,113.77,16.1,Type_6,15,1,2
2653,65,20,192,42,1866,234,195,84,1953,67.4,444.84,565.34,40.13,Type_6,17,1,2
2475,348,18,60,1,845,185,209,161,706,56.3,415.15,602.93,46.38,Type_6,18,1,2
2724,18,12,366,46,2405,211,215,139,1774,58.62,378.31,165.9,40.95,Type_6,15,1,2
2712,27,12,258,33,2310,215,215,135,1924,68.54,362.39,338.99,28.81,Type_6,15,1,2
2686,35,11,150,33,2110,219,215,130,1954,32.3,248.56,1121.24,59.15,Type_6,18,1,2
2647,208,6,0,0,2026,216,245,165,1951,67.29,180.76,724.93,32.82,Type_6,18,1,2
2601,109,15,268,-16,1806,245,222,102,2014,76.67,229.46,578.76,35.21,Type_6,16,1,2
2739,13,12,484,61,2506,208,216,143,1657,34.41,387.76,117.77,23.5,Type_6,15,1,2
2730,16,12,384,52,2428,209,214,140,1776,33.21,235.52,690.54,62.78,Type_6,15,1,2
2694,19,9,210,41,2166,214,220,143,1988,86.25,152.97,216.4,25.56,Type_6,15,1,2
2649,210,8,0,0,2041,214,247,169,1982,61.79,391.5,573.97,64.0,Type_6,18,1,2
2507,327,8,30,3,1302,200,231,170,1203,66.89,305.22,968.15,16.52,Type_6,19,1,2
2531,308,15,85,31,1187,177,229,192,1084,58.95,355.56,248.13,64.98,Type_6,18,1,2
2496,338,22,120,25,819,168,204,172,696,76.09,312.35,1076.24,47.79,Type_6,18,1,2
2730,29,12,342,51,2394,216,214,133,1869,34.34,284.71,283.96,8.25,Type_6,15,1,2
2683,70,22,108,32,2134,237,190,73,2011,82.87,199.06,1106.97,26.47,Type_6,18,1,2
2646,156,8,0,0,2068,229,241,145,2012,45.4,178.36,1104.65,43.54,Type_6,18,1,2
2615,84,21,190,-2,1889,244,199,74,2060,65.58,291.88,613.13,43.77,Type_6,16,1,2
2522,325,20,67,18,1237,165,213,186,1142,86.16,289.49,975.82,16.71,Type_6,18,1,2
2523,318,27,162,48,752,140,204,199,633,54.87,291.32,716.09,34.2,Type_6,18,1,2
2544,311,25,190,73,698,144,212,205,573,71.37,193.04,445.02,48.72,Type_6,18,1,2
2722,23,14,295,51,2313,212,210,133,2051,56.84,347.34,141.28,54.78,Type_6,15,1,2
2698,37,9,175,44,2188,220,220,135,2044,34.34,178.02,610.15,29.21,Type_6,15,1,2
2695,54,13,150,44,2174,227,211,115,2042,87.25,370.69,741.17,29.87,Type_6,18,1,2
2595,98,19,190,0,1883,248,209,81,2010,43.4,162.87,139.59,57.11,Type_6,16,1,2
2491,342,15,150,21,940,187,216,166,841,55.55,349.24,628.93,16.38,Type_6,18,1,2
2495,329,20,150,25,911,168,212,181,811,89.13,179.5,977.09,64.12,Type_6,18,1,2
2552,310,24,216,78,685,146,215,205,571,63.24,441.55,787.09,37.44,Type_6,18,1,2
2584,316,23,258,116,604,152,213,198,481,85.85,410.52,206.23,16.43,Type_6,18,1,2
2725,34,12,313,54,2322,218,213,129,2084,78.61,332.56,959.81,15.59,Type_6,15,1,2
2712,58,9,268,58,2259,227,221,127,2081,35.25,257.21,902.72,23.43,Type_6,15,1,2
2639,95,15,60,-6,2123,242,217,100,2072,68.03,382.51,1044.17,21.19,Type_6,18,1,2
2611,212,16,0,0,2076,205,253,180,2081,84.88,345.5,869.83,21.99,Type_6,19,1,2
2582,93,12,175,-11,1894,239,221,110,1980,42.52,220.32,796.05,63.19,Type_6,16,1,2
2525,331,20,85,12,1312,169,211,179,1230,69.92,193.78,599.41,7.31,Type_6,18,1,2
2497,14,9,190,27,990,212,222,147,900,34.72,338.71,608.47,34.81,Type_6,17,1,2
2696,120,13,192,47,2227,242,229,114,2102,69.74,188.27,381.85,33.69,Type_6,18,1,2
2619,65,18,42,10,2128,234,201,92,2105,39.5,280.68,540.49,21.59,Type_6,18,1,2
2529,339,18,67,10,1365,179,212,170,1290,71.29,332.82,220.37,23.8,Type_6,18,1,2
2634,71,19,85,25,2167,237,201,88,2133,46.95,333.75,618.13,63.5,Type_6,18,1,2
2616,193,11,0,0,2089,219,249,163,2147,52.68,173.69,422.85,24.43,Type_6,19,1,2
2558,329,15,268,88,742,183,221,177,663,60.23,382.67,570.91,62.84,Type_6,18,1,2
2608,177,18,0,0,2097,226,247,147,2181,85.45,420.14,369.59,49.73,Type_6,19,1,2
2549,349,5,30,4,1597,211,232,159,1593,31.46,386.25,328.25,17.49,Type_6,19,1,2
2535,339,18,67,5,1410,178,211,170,1383,64.89,172.18,993.92,5.82,Type_6,18,1,2
2611,73,13,67,-4,2155,235,215,110,2203,36.92,246.07,348.35,35.18,Type_6,18,1,2
2550,60,9,60,5,1557,227,221,127,1565,73.17,200.78,1073.41,25.72,Type_6,19,1,2
2551,320,14,124,17,1382,182,225,183,1388,54.81,310.74,336.78,64.59,Type_6,18,1,2
2555,318,13,134,18,1355,186,228,182,1358,42.37,344.68,664.78,26.05,Type_6,18,1,2
2658,45,15,201,41,2290,223,207,115,2252,56.37,438.55,567.24,57.16,Type_6,18,1,2
2639,53,17,150,23,2239,227,201,102,2257,34.03,326.92,1060.79,13.08,Type_6,18,1,2
2615,46,17,85,19,2184,223,201,107,2257,57.88,386.21,791.73,11.55,Type_6,18,1,2
2601,160,12,0,0,1983,232,242,140,2048,79.24,163.61,1153.93,26.07,Type_6,19,1,2
2599,57,11,60,4,2060,228,217,121,2140,41.8,378.98,919.72,34.94,Type_6,18,1,2
2593,162,7,30,-2,2003,227,242,148,2081,33.32,368.92,804.07,9.74,Type_6,18,1,2
2575,127,16,0,0,1917,245,228,107,1991,41.89,396.04,476.18,25.64,Type_6,19,1,2
2663,77,13,216,48,2314,236,216,110,2313,83.52,182.92,467.1,59.06,Type_6,18,1,2
2610,78,13,95,15,2081,236,216,109,2173,62.62,175.08,461.67,25.08,Type_6,18,1,2
2601,103,13,90,1,2045,241,224,110,2147,80.93,225.61,93.64,31.0,Type_6,18,1,2
2564,60,5,0,0,1813,224,229,140,1909,72.36,385.46,589.85,32.35,Type_6,19,1,2
2569,53,5,0,0,1863,223,229,142,1973,54.77,231.59,99.33,61.67,Type_6,19,1,2
2555,13,4,42,0,1690,215,231,152,1795,62.25,193.93,203.63,12.72,Type_6,27,1,2
2570,24,5,42,1,1826,217,230,149,1948,76.35,270.19,444.48,19.0,Type_6,27,1,2
2567,40,7,60,0,1768,221,224,138,1889,40.13,428.95,194.91,46.09,Type_6,27,1,2
2560,47,8,60,-1,1710,223,223,135,1830,79.31,373.16,206.64,34.76,Type_6,27,1,2
2581,32,12,42,1,1871,217,214,130,2018,37.74,434.73,693.02,42.38,Type_6,27,1,2
